id_Location,id_Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
NorahHead,2015-02-09,23.0,27.5,0.0,48.0,37.0,28.0,86.0,75.0,1022.5,1023.2,6.0,24.1,26.3,0.0,0.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,-0.602635,0.798017,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-10,22.7,30.0,0.0,33.0,15.0,22.0,79.0,67.0,1024.2,1023.1,2.0,26.0,29.8,0.0,1.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,-0.273663,0.961826,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-11,21.6,27.5,2.0,43.0,0.0,19.0,87.0,70.0,1023.5,1021.1,3.0,23.3,26.5,1.0,0.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,-0.982973,0.18375,0.739009,0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-12,22.9,30.8,0.2,39.0,7.0,30.0,73.0,71.0,1021.3,1020.3,0.0,25.2,26.7,0.0,0.0,0.5,0.866025,0.0,1.0,0.092268,-0.995734,-0.982973,-0.18375,-0.602635,0.798017,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-13,22.2,28.0,0.0,41.0,13.0,19.0,69.0,64.0,1023.7,1022.7,6.0,24.7,27.1,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-14,21.6,30.1,0.0,44.0,9.0,28.0,74.0,65.0,1022.8,1020.1,1.0,24.1,26.4,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-15,21.1,30.6,0.0,46.0,15.0,26.0,71.0,69.0,1017.0,1014.5,8.0,23.3,27.4,0.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-16,21.0,29.1,0.0,35.0,24.0,28.0,80.0,69.0,1016.9,1015.8,0.0,23.6,26.8,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-17,20.6,29.3,0.0,39.0,15.0,28.0,79.0,66.0,1018.8,1017.5,3.0,23.7,28.2,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-18,19.9,29.3,0.0,31.0,4.0,20.0,80.0,66.0,1019.7,1019.1,1.0,23.3,27.1,0.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-19,20.3,28.9,0.0,22.0,0.0,9.0,79.0,78.0,1021.2,1019.5,6.0,23.1,24.5,0.0,0.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,-0.982973,0.18375,-0.273663,-0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-20,20.8,24.5,0.0,57.0,7.0,7.0,94.0,86.0,1017.6,1016.4,7.0,22.7,23.8,0.0,1.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-21,19.8,24.5,14.0,54.0,7.0,9.0,99.0,83.0,1016.6,1015.6,8.0,21.1,23.9,1.0,1.0,0.5,0.866025,0.0,1.0,0.445738,0.895163,-0.850217,0.526432,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-22,20.1,25.7,9.6,33.0,4.0,15.0,99.0,82.0,1017.3,1016.5,8.0,20.7,24.3,1.0,1.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-23,20.6,26.5,10.8,28.0,4.0,11.0,99.0,81.0,1016.6,1014.5,5.0,22.2,24.9,1.0,0.0,0.5,0.866025,0.0,1.0,-0.982973,0.18375,-0.273663,0.961826,0.739009,0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-24,21.2,25.1,0.2,50.0,2.0,31.0,97.0,88.0,1013.8,1014.4,7.0,22.4,23.3,0.0,0.0,0.5,0.866025,0.0,1.0,-0.850217,-0.526432,-0.982973,-0.18375,-0.982973,-0.18375,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-25,20.2,25.7,0.4,61.0,15.0,44.0,80.0,85.0,1015.1,1013.2,4.0,21.7,22.6,0.0,1.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.982973,0.18375,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-26,19.7,26.0,28.8,24.0,7.0,6.0,99.0,80.0,1010.6,1007.5,1.0,20.2,24.3,1.0,1.0,0.5,0.866025,0.0,1.0,-0.982973,-0.18375,-0.850217,-0.526432,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-27,20.1,26.8,1.6,30.0,11.0,9.0,91.0,77.0,1010.3,1009.3,8.0,22.5,26.4,1.0,1.0,0.5,0.866025,0.0,1.0,0.739009,-0.673696,0.092268,0.995734,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-02-28,19.8,28.9,1.6,41.0,0.0,17.0,90.0,70.0,1010.9,1008.9,7.0,22.9,28.3,1.0,0.0,0.5,0.866025,0.0,1.0,-0.602635,0.798017,-0.982973,0.18375,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-01,21.1,30.3,0.2,76.0,11.0,26.0,91.0,77.0,1006.8,1003.8,0.0,24.0,27.8,0.0,1.0,0.0,1.0,0.0,1.0,-0.850217,-0.526432,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-02,19.6,23.0,10.8,65.0,22.0,17.0,77.0,66.0,1017.9,1017.2,7.0,20.2,22.6,1.0,0.0,0.0,1.0,0.0,1.0,-0.850217,-0.526432,-0.982973,0.18375,-0.602635,-0.798017,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-03,17.7,28.1,0.0,31.0,4.0,26.0,73.0,65.0,1016.0,1013.2,0.0,22.3,25.5,0.0,0.0,0.0,1.0,0.0,1.0,-0.982973,0.18375,0.932472,0.361242,-0.850217,0.526432,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-04,22.0,27.6,0.0,30.0,19.0,15.0,90.0,81.0,1012.8,1009.9,8.0,22.9,25.5,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,0.895163,-0.850217,0.526432,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-05,20.4,28.3,0.0,70.0,7.0,59.0,53.0,73.0,1006.0,1007.2,2.0,24.2,22.3,0.0,0.0,0.0,1.0,0.0,1.0,-0.850217,-0.526432,1.0,0.0,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-06,16.5,27.6,0.2,28.0,9.0,17.0,65.0,52.0,1008.1,1004.5,1.0,20.3,27.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,-0.798017,0.092268,-0.995734,-0.602635,-0.798017,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-07,20.3,27.9,0.0,41.0,11.0,26.0,67.0,67.0,1012.3,1010.0,2.0,24.8,25.4,0.0,0.0,0.0,1.0,0.0,1.0,0.445738,0.895163,0.445738,0.895163,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-08,20.1,25.5,0.0,26.0,7.0,19.0,92.0,85.0,1010.8,1009.2,8.0,20.7,25.1,0.0,0.0,0.0,1.0,0.0,1.0,-0.850217,-0.526432,-0.850217,-0.526432,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-09,20.5,27.0,0.0,24.0,2.0,15.0,89.0,77.0,1011.6,1010.4,4.0,23.3,26.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,0.739009,0.673696,-0.850217,0.526432,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-10,21.7,27.2,0.0,39.0,15.0,17.0,89.0,75.0,1017.1,1016.3,6.0,23.3,26.1,0.0,0.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,-0.602635,0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-11,21.2,28.0,0.0,43.0,6.0,19.0,98.0,80.0,1016.7,1013.9,7.0,22.9,26.5,0.0,1.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,0.092268,0.995734,-0.850217,0.526432,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-12,19.8,25.4,2.0,48.0,4.0,24.0,82.0,82.0,1014.6,1012.9,7.0,21.8,24.8,1.0,1.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.850217,-0.526432,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-13,20.3,23.3,1.8,59.0,46.0,31.0,75.0,69.0,1018.5,1018.8,8.0,21.4,22.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-14,16.4,24.5,1.0,30.0,7.0,9.0,83.0,53.0,1018.6,1015.2,1.0,19.4,23.5,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,-0.850217,-0.526432,-0.602635,0.798017,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-15,17.3,23.5,0.2,74.0,17.0,50.0,82.0,75.0,1009.2,1011.7,5.0,21.1,21.1,0.0,1.0,0.0,1.0,0.0,1.0,-0.850217,-0.526432,0.092268,0.995734,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-16,18.8,23.6,8.0,56.0,6.0,17.0,61.0,60.0,1017.2,1015.5,1.0,19.8,22.6,1.0,0.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-17,15.9,24.3,0.0,37.0,4.0,22.0,72.0,68.0,1015.8,1012.3,1.0,20.4,21.9,0.0,0.0,0.0,1.0,0.0,1.0,-0.602635,0.798017,0.932472,0.361242,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-18,20.0,28.0,0.0,59.0,17.0,28.0,84.0,73.0,1007.6,1002.9,1.0,21.6,25.8,0.0,1.0,0.0,1.0,0.0,1.0,-0.982973,-0.18375,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-19,21.0,26.1,12.0,37.0,9.0,17.0,84.0,81.0,1010.9,1010.6,1.0,22.6,25.7,1.0,0.0,0.0,1.0,0.0,1.0,0.739009,-0.673696,0.092268,0.995734,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-20,19.4,30.0,0.0,69.0,9.0,43.0,88.0,87.0,1010.9,1010.8,1.0,23.1,24.2,0.0,1.0,0.0,1.0,-1.0,0.0,-0.850217,-0.526432,-0.982973,-0.18375,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-21,19.5,23.1,4.2,61.0,43.0,35.0,72.0,70.0,1023.8,1024.2,1.0,21.0,22.7,1.0,1.0,0.0,1.0,-1.0,0.0,-0.982973,-0.18375,0.739009,0.673696,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-22,19.1,23.0,2.2,41.0,33.0,22.0,79.0,95.0,1023.7,1021.6,8.0,22.4,20.7,1.0,1.0,0.0,1.0,-1.0,0.0,0.092268,-0.995734,-0.602635,-0.798017,-0.602635,0.798017,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-23,19.1,25.9,3.6,46.0,0.0,26.0,91.0,79.0,1019.2,1014.1,6.0,20.7,24.7,1.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,0.798017,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-24,20.5,26.9,0.0,37.0,2.0,26.0,85.0,86.0,1011.9,1009.8,1.0,23.1,23.3,0.0,1.0,0.0,1.0,-1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-25,16.5,22.6,46.8,37.0,9.0,28.0,79.0,74.0,1016.6,1016.2,1.0,18.6,22.2,1.0,0.0,0.0,1.0,-1.0,0.0,-0.850217,-0.526432,0.092268,0.995734,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-26,18.1,27.4,0.0,28.0,7.0,9.0,80.0,66.0,1017.5,1015.2,0.0,20.2,25.0,0.0,0.0,0.0,1.0,-1.0,0.0,-0.602635,0.798017,1.0,0.0,-0.602635,0.798017,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-27,13.0,24.3,0.0,24.0,7.0,11.0,41.0,41.0,1021.0,1017.7,1.0,17.1,22.9,0.0,0.0,0.0,1.0,-1.0,0.0,0.739009,0.673696,0.445738,-0.895163,-0.602635,0.798017,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-28,14.5,22.7,0.0,31.0,9.0,24.0,58.0,60.0,1022.9,1021.8,1.0,18.1,22.3,0.0,0.0,0.0,1.0,-1.0,0.0,-0.982973,-0.18375,1.0,0.0,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-29,17.3,26.9,0.0,35.0,0.0,17.0,83.0,65.0,1023.2,1021.4,6.0,18.8,25.5,0.0,0.0,0.0,1.0,-1.0,0.0,0.445738,0.895163,0.739009,0.673696,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-30,18.8,24.5,0.0,48.0,11.0,24.0,94.0,78.0,1023.8,1022.6,8.0,19.6,22.0,0.0,1.0,0.0,1.0,-1.0,0.0,-0.273663,0.961826,1.0,0.0,-0.602635,-0.798017,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-03-31,18.4,23.5,5.6,44.0,20.0,9.0,90.0,82.0,1026.0,1024.6,8.0,20.6,21.7,1.0,1.0,0.0,1.0,-1.0,0.0,0.445738,-0.895163,-0.850217,0.526432,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-01,18.2,27.4,4.2,46.0,4.0,19.0,92.0,71.0,1024.9,1020.8,7.0,21.5,26.2,1.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,0.895163,0.932472,0.361242,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-02,18.7,26.8,0.0,39.0,9.0,20.0,80.0,80.0,1019.1,1016.6,7.0,22.0,23.6,0.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,-0.673696,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-03,19.9,21.2,0.0,61.0,39.0,28.0,84.0,82.0,1022.6,1021.7,8.0,20.0,20.7,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-04,17.7,19.4,39.0,78.0,59.0,56.0,100.0,100.0,1018.2,1015.1,8.0,18.1,18.1,1.0,1.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-05,16.1,22.9,37.0,30.0,11.0,11.0,87.0,73.0,1010.0,1005.9,7.0,18.5,22.6,1.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,-0.673696,0.092268,0.995734,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-06,16.0,25.7,0.0,41.0,6.0,19.0,71.0,69.0,1008.1,1006.2,0.0,22.1,20.3,0.0,1.0,-0.5,0.866025,-1.0,0.0,0.445738,0.895163,-0.982973,-0.18375,-0.850217,-0.526432,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-07,15.2,25.1,3.8,46.0,4.0,15.0,79.0,58.0,1007.9,1007.3,4.0,20.4,20.5,1.0,1.0,-0.5,0.866025,-1.0,0.0,1.0,0.0,0.932472,0.361242,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-08,13.9,22.9,4.2,43.0,11.0,9.0,67.0,51.0,1010.9,1013.2,7.0,17.4,21.1,1.0,0.0,-0.5,0.866025,-1.0,0.0,0.092268,0.995734,0.092268,-0.995734,0.932472,0.361242,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-09,16.4,20.2,0.2,61.0,15.0,35.0,60.0,62.0,1020.2,1019.7,8.0,18.3,19.6,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,0.092268,0.995734,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-10,14.9,20.3,0.0,52.0,15.0,22.0,81.0,79.0,1024.1,1022.4,4.0,17.0,19.4,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,0.092268,0.995734,-0.982973,-0.18375,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-11,15.4,22.5,4.8,22.0,6.0,15.0,97.0,75.0,1023.0,1019.6,6.0,17.6,21.2,1.0,0.0,-0.5,0.866025,-1.0,0.0,0.445738,0.895163,-0.982973,0.18375,-0.602635,-0.798017,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-12,15.6,22.1,0.0,46.0,6.0,35.0,81.0,82.0,1018.2,1017.1,1.0,19.2,20.5,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,1.0,0.0,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-13,14.6,20.2,1.6,37.0,11.0,28.0,84.0,72.0,1023.0,1021.0,4.0,17.9,19.7,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,0.092268,0.995734,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-14,14.4,22.2,0.0,24.0,6.0,15.0,74.0,64.0,1023.6,1021.5,2.0,18.4,20.8,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,0.798017,-0.850217,-0.526432,0.739009,0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-15,16.2,25.7,0.0,52.0,6.0,22.0,71.0,78.0,1024.9,1022.0,1.0,21.5,22.0,0.0,1.0,-0.5,0.866025,-1.0,0.0,0.092268,0.995734,-0.982973,-0.18375,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-16,18.2,27.4,2.0,41.0,7.0,20.0,74.0,77.0,1023.0,1019.7,1.0,22.8,24.1,1.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,0.932472,0.361242,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-17,20.6,24.1,0.0,35.0,6.0,7.0,90.0,86.0,1024.7,1020.9,5.0,22.5,22.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-18,19.9,24.2,0.0,39.0,9.0,28.0,93.0,81.0,1019.0,1014.9,8.0,22.1,22.4,0.0,1.0,-0.5,0.866025,-1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-19,18.3,21.5,3.0,69.0,6.0,43.0,90.0,84.0,1017.9,1018.7,6.0,20.3,19.3,1.0,1.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,1.0,0.0,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-20,13.2,18.7,23.6,117.0,46.0,41.0,98.0,95.0,1021.8,1018.4,8.0,17.4,18.0,1.0,1.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-21,16.0,19.7,61.4,135.0,87.0,74.0,93.0,96.0,1014.9,1013.2,8.0,17.2,15.8,1.0,1.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-22,14.8,19.4,76.2,76.0,22.0,11.0,90.0,94.0,1011.8,1009.6,8.0,18.7,16.8,1.0,1.0,-0.5,0.866025,-1.0,0.0,-0.273663,-0.961826,-0.982973,0.18375,0.932472,0.361242,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-23,14.9,20.5,19.4,22.0,11.0,7.0,97.0,86.0,1012.1,1009.7,6.0,18.4,19.7,1.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,-0.673696,-0.850217,-0.526432,-0.982973,-0.18375,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-24,15.3,25.4,0.0,26.0,7.0,11.0,97.0,61.0,1008.0,1004.9,7.0,16.7,24.4,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.602635,-0.798017,0.932472,0.361242,-0.982973,0.18375,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-25,16.4,25.9,0.0,65.0,9.0,20.0,64.0,64.0,1008.7,1005.0,4.0,20.5,22.6,0.0,1.0,-0.5,0.866025,-1.0,0.0,0.445738,0.895163,0.445738,-0.895163,0.739009,-0.673696,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-26,12.3,18.0,22.4,39.0,7.0,11.0,78.0,86.0,1007.8,1009.7,8.0,14.1,15.5,1.0,0.0,-0.5,0.866025,-1.0,0.0,0.739009,-0.673696,0.445738,-0.895163,0.932472,0.361242,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-27,12.6,18.1,0.6,39.0,9.0,20.0,66.0,57.0,1018.8,1018.6,4.0,16.1,17.7,0.0,0.0,-0.5,0.866025,-1.0,0.0,-0.850217,-0.526432,-0.850217,-0.526432,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-29,12.5,18.1,7.0,46.0,9.0,15.0,92.0,82.0,1029.8,1028.2,6.0,15.7,17.4,1.0,1.0,-0.5,0.866025,-1.0,0.0,0.092268,-0.995734,-0.850217,-0.526432,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-04-30,14.7,19.1,18.0,59.0,11.0,30.0,100.0,83.0,1030.6,1027.6,8.0,15.1,18.4,1.0,1.0,-0.5,0.866025,-1.0,0.0,-0.982973,-0.18375,1.0,0.0,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-01,15.1,21.3,15.4,67.0,7.0,30.0,99.0,88.0,1027.1,1023.3,8.0,16.6,19.0,1.0,1.0,-0.866025,0.5,-1.0,0.0,0.445738,0.895163,0.092268,0.995734,0.092268,-0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-02,16.6,21.9,5.6,48.0,30.0,15.0,92.0,98.0,1019.4,1015.2,8.0,20.4,19.6,1.0,1.0,-0.866025,0.5,-1.0,0.0,-0.982973,0.18375,0.445738,0.895163,0.445738,-0.895163,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-03,18.6,20.4,39.2,54.0,20.0,31.0,100.0,100.0,1013.5,1012.3,8.0,20.1,19.3,1.0,1.0,-0.866025,0.5,-1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-04,17.3,20.1,15.2,35.0,11.0,9.0,90.0,90.0,1015.4,1013.1,7.0,18.2,19.4,1.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,-0.673696,0.092268,0.995734,-0.850217,-0.526432,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-05,15.5,25.7,0.2,39.0,24.0,22.0,85.0,52.0,1009.5,1005.1,1.0,19.6,24.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-06,13.6,20.2,0.2,26.0,11.0,7.0,49.0,39.0,1014.6,1013.1,0.0,16.0,19.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.739009,0.673696,0.445738,-0.895163,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-07,11.1,20.4,0.0,31.0,9.0,13.0,54.0,43.0,1018.2,1015.1,0.0,15.8,19.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,1.0,0.0,0.445738,-0.895163,0.092268,0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-08,9.8,19.5,0.0,20.0,6.0,2.0,57.0,45.0,1019.7,1016.5,0.0,14.4,18.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.273663,0.961826,-0.850217,-0.526432,-0.273663,0.961826,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-09,10.0,20.7,0.0,24.0,7.0,4.0,59.0,48.0,1017.7,1014.2,0.0,14.4,19.5,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,0.361242,0.445738,-0.895163,0.092268,0.995734,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-10,11.5,20.7,0.0,39.0,20.0,15.0,57.0,37.0,1012.5,1007.6,0.0,16.4,19.9,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,0.361242,0.932472,0.361242,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-11,15.2,21.0,0.0,48.0,11.0,17.0,49.0,48.0,1010.9,1009.9,1.0,18.2,20.1,0.0,0.0,-0.866025,0.5,-1.0,0.0,1.0,0.0,0.445738,-0.895163,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-12,12.3,22.1,0.0,35.0,9.0,9.0,60.0,42.0,1014.9,1010.5,0.0,17.3,21.6,0.0,0.0,-0.866025,0.5,-1.0,0.0,0.932472,0.361242,0.092268,-0.995734,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0
NorahHead,2015-05-13,12.9,17.3,0.0,56.0,13.0,24.0,44.0,39.0,1015.7,1016.3,7.0,15.5,14.8,0.0,0.0,-0.866025,0.5,-1.0,0.0,-0.850217,0.526432,1.0,0.0,-0.850217,-0.526432,0,0,0,0,0,0,0,0,1,0,0
