id_Location,id_Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Month_cos,Month_sin,Season_cos,Season_sin,WindGustDir_cos,WindGustDir_sin,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017
Ballarat,2016-08-08,0.1,10.4,0.0,56.0,22.0,41.0,87.0,70.0,1024.4,1020.4,8.0,3.0,5.7,10.0,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-09,5.7,12.7,0.0,65.0,33.0,43.0,92.0,87.0,1014.9,1008.4,8.0,8.0,7.7,10.3,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,0.798017,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-10,4.5,9.5,4.2,61.0,28.0,39.0,98.0,93.0,1010.7,1008.5,5.0,8.0,6.0,8.8,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.092268,0.995734,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-11,1.4,11.0,5.6,37.0,17.0,24.0,98.0,71.0,1019.3,1020.1,5.0,6.0,3.8,9.3,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-12,3.7,10.1,0.0,52.0,30.0,37.0,100.0,98.0,1021.1,1016.9,8.0,8.0,5.9,9.5,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-13,0.9,11.5,4.6,35.0,19.0,20.0,100.0,93.0,1022.1,1021.1,6.0,8.0,5.1,10.2,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.932472,0.361242,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-14,4.9,12.6,0.4,30.0,13.0,17.0,98.0,73.0,1028.1,1027.6,8.0,5.0,9.1,11.8,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-15,4.3,14.1,0.0,43.0,20.0,30.0,100.0,72.0,1031.4,1028.3,8.0,2.0,7.5,13.2,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,0.798017,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-16,6.2,14.3,0.0,56.0,43.0,35.0,99.0,75.0,1025.8,1021.9,5.0,8.0,8.4,13.7,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-17,8.1,14.3,2.4,52.0,11.0,6.0,100.0,56.0,1023.9,1022.6,8.0,8.0,9.3,14.2,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,0.092268,0.995734,0.092268,0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-18,4.7,18.0,0.0,69.0,31.0,41.0,86.0,66.0,1017.6,1012.6,8.0,7.0,11.3,16.6,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-19,9.0,9.2,8.8,67.0,28.0,28.0,100.0,98.0,1006.8,1006.4,8.0,8.0,9.2,8.4,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.932472,0.361242,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-20,2.1,9.7,8.4,52.0,30.0,28.0,98.0,83.0,1012.3,1012.8,5.0,8.0,4.8,9.0,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,0.932472,0.361242,0.092268,0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-21,4.6,10.8,5.2,37.0,20.0,28.0,100.0,98.0,1016.3,1013.4,7.0,8.0,7.5,9.8,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.602635,-0.798017,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-22,4.0,12.4,2.4,37.0,15.0,9.0,99.0,74.0,1014.3,1012.5,2.0,8.0,8.6,10.6,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,0.739009,-0.673696,-0.982973,-0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-23,3.5,11.0,0.8,30.0,15.0,13.0,99.0,63.0,1017.9,1016.9,8.0,3.0,6.4,10.7,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,-0.526432,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-24,0.5,9.6,0.4,30.0,15.0,17.0,100.0,84.0,1016.3,1013.8,8.0,8.0,4.5,8.6,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.850217,-0.526432,-0.602635,0.798017,-0.982973,-0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-25,3.0,10.2,1.2,41.0,15.0,20.0,100.0,69.0,1015.9,1016.3,8.0,8.0,5.0,9.6,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,0.739009,-0.673696,-0.850217,-0.526432,-0.982973,-0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-26,1.5,9.2,3.4,30.0,11.0,17.0,100.0,70.0,1022.7,1021.3,2.0,8.0,5.3,8.5,1.0,0.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-27,1.9,12.2,0.0,48.0,24.0,37.0,97.0,64.0,1022.0,1019.1,5.0,4.0,7.2,11.1,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.092268,0.995734,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-28,4.2,15.4,0.0,31.0,13.0,20.0,80.0,56.0,1021.5,1020.1,8.0,8.0,7.5,14.6,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,0.092268,0.995734,0.739009,-0.673696,-0.982973,0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-29,4.7,15.7,0.0,48.0,17.0,33.0,73.0,50.0,1025.0,1021.8,7.0,8.0,10.2,15.0,0.0,0.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,-0.850217,0.526432,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-30,9.2,12.3,0.0,69.0,35.0,39.0,80.0,99.0,1019.2,1014.2,8.0,7.0,10.2,10.3,0.0,1.0,-0.5,-0.866025,-0.0,-1.0,-0.273663,0.961826,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-08-31,9.1,14.4,6.8,41.0,17.0,26.0,99.0,81.0,1014.8,1014.6,8.0,5.0,11.1,13.0,1.0,1.0,-0.5,-0.866025,-0.0,-1.0,1.0,0.0,0.932472,0.361242,0.092268,0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-01,8.4,13.6,1.4,28.0,2.0,9.0,100.0,74.0,1018.9,1015.5,8.0,8.0,9.3,12.0,1.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.273663,-0.961826,-0.850217,-0.526432,-0.982973,-0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-02,6.8,12.3,0.0,43.0,26.0,22.0,98.0,77.0,1013.1,1007.7,8.0,4.0,9.0,11.9,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.982973,-0.18375,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-03,3.3,12.6,0.0,41.0,11.0,19.0,98.0,71.0,1008.9,1009.4,4.0,8.0,6.8,11.3,0.0,1.0,-0.0,-1.0,-0.0,-1.0,1.0,0.0,-0.850217,-0.526432,0.092268,0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-04,5.3,12.3,1.6,31.0,19.0,20.0,99.0,84.0,1023.2,1024.5,7.0,8.0,8.0,12.1,1.0,0.0,-0.0,-1.0,-0.0,-1.0,0.739009,0.673696,0.445738,-0.895163,0.445738,0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-05,7.7,14.7,0.0,33.0,22.0,13.0,98.0,74.0,1030.2,1028.3,8.0,8.0,9.5,13.5,0.0,0.0,-0.0,-1.0,-0.0,-1.0,0.092268,0.995734,0.092268,-0.995734,0.445738,0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-06,4.4,15.8,0.0,37.0,24.0,11.0,99.0,72.0,1030.4,1028.4,8.0,8.0,10.3,15.1,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-07,6.6,16.3,0.0,52.0,22.0,28.0,88.0,69.0,1029.1,1025.7,5.0,4.0,12.1,15.5,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.602635,0.798017,0.739009,-0.673696,0.445738,-0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-08,9.4,18.2,0.0,59.0,39.0,41.0,98.0,72.0,1021.4,1016.1,2.0,7.0,12.4,17.1,0.0,1.0,-0.0,-1.0,-0.0,-1.0,-0.602635,0.798017,-0.982973,-0.18375,0.445738,-0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-09,10.6,13.2,34.2,56.0,22.0,24.0,100.0,100.0,1009.2,1008.7,8.0,8.0,11.6,11.9,1.0,1.0,-0.0,-1.0,-0.0,-1.0,-0.273663,0.961826,-0.850217,0.526432,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-10,7.0,12.0,15.4,48.0,22.0,17.0,93.0,77.0,1017.5,1017.0,8.0,8.0,7.9,11.2,1.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.850217,0.526432,-0.982973,0.18375,0.932472,0.361242,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-11,2.3,12.5,1.0,39.0,15.0,24.0,98.0,76.0,1019.9,1017.4,3.0,8.0,8.8,11.8,0.0,1.0,-0.0,-1.0,-0.0,-1.0,-0.602635,-0.798017,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-12,6.6,12.4,4.8,33.0,11.0,9.0,100.0,72.0,1021.5,1020.0,8.0,8.0,7.3,11.6,1.0,1.0,-0.0,-1.0,-0.0,-1.0,-0.273663,-0.961826,0.092268,-0.995734,-0.850217,-0.526432,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-13,6.2,11.5,17.2,61.0,7.0,15.0,100.0,100.0,1018.3,1014.2,8.0,8.0,7.9,9.9,1.0,1.0,-0.0,-1.0,-0.0,-1.0,0.445738,0.895163,-0.273663,0.961826,0.739009,-0.673696,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-14,7.7,9.9,54.0,50.0,37.0,30.0,98.0,99.0,1004.8,1002.8,8.0,8.0,8.7,7.9,1.0,1.0,-0.0,-1.0,-0.0,-1.0,0.445738,0.895163,-0.982973,-0.18375,0.445738,-0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-15,5.7,11.3,7.0,44.0,20.0,24.0,100.0,84.0,1008.0,1010.5,7.0,8.0,8.2,10.5,1.0,1.0,-0.0,-1.0,-0.0,-1.0,0.739009,0.673696,-0.850217,-0.526432,0.932472,0.361242,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-16,5.4,11.6,1.2,33.0,15.0,24.0,90.0,75.0,1017.5,1016.7,8.0,7.0,7.2,10.7,1.0,0.0,-0.0,-1.0,-0.0,-1.0,0.092268,0.995734,0.445738,-0.895163,-0.982973,0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-17,6.6,15.6,0.0,46.0,30.0,31.0,98.0,74.0,1018.1,1014.2,7.0,8.0,9.3,14.5,0.0,1.0,-0.0,-1.0,-0.0,-1.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-18,5.9,10.1,2.0,43.0,17.0,22.0,99.0,77.0,1012.0,1010.3,8.0,8.0,6.3,8.7,1.0,0.0,-0.0,-1.0,-0.0,-1.0,0.739009,-0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-19,5.2,12.1,0.4,31.0,13.0,20.0,98.0,64.0,1013.9,1011.5,7.0,7.0,7.9,11.4,0.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.273663,0.961826,0.092268,0.995734,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-20,3.7,14.9,0.0,52.0,39.0,31.0,87.0,67.0,1014.2,1011.4,8.0,8.0,9.6,13.6,0.0,0.0,-0.0,-1.0,1.0,0.0,-0.602635,0.798017,-0.982973,-0.18375,0.445738,-0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-21,6.8,14.6,0.0,46.0,13.0,28.0,92.0,72.0,1010.7,1009.3,2.0,8.0,10.5,13.4,0.0,1.0,-0.0,-1.0,1.0,0.0,-0.850217,0.526432,0.739009,0.673696,0.092268,-0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-22,5.2,10.9,2.6,39.0,22.0,20.0,98.0,76.0,1018.0,1017.2,8.0,7.0,7.1,10.0,1.0,0.0,-0.0,-1.0,1.0,0.0,0.739009,-0.673696,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-23,3.1,15.7,0.2,30.0,15.0,20.0,77.0,70.0,1016.3,1012.0,8.0,7.0,10.0,15.4,0.0,0.0,-0.0,-1.0,1.0,0.0,-0.273663,0.961826,-0.602635,-0.798017,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-24,4.8,15.1,0.2,52.0,31.0,28.0,88.0,85.0,1009.0,1006.3,8.0,7.0,11.2,12.2,0.0,1.0,-0.0,-1.0,1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-25,4.0,12.0,4.6,43.0,22.0,19.0,87.0,62.0,1012.0,1011.7,1.0,7.0,8.1,11.3,1.0,0.0,-0.0,-1.0,1.0,0.0,1.0,0.0,-0.850217,-0.526432,0.932472,0.361242,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-26,3.6,13.5,0.8,43.0,17.0,24.0,98.0,69.0,1012.9,1009.2,1.0,8.0,9.9,11.9,0.0,1.0,-0.0,-1.0,1.0,0.0,1.0,0.0,0.932472,0.361242,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-27,1.7,12.6,7.8,43.0,20.0,20.0,100.0,61.0,1012.1,1012.3,8.0,7.0,7.1,12.2,1.0,0.0,-0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.092268,0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-28,3.2,14.3,0.0,70.0,24.0,41.0,98.0,69.0,1012.0,1002.5,1.0,8.0,9.8,13.1,0.0,1.0,-0.0,-1.0,1.0,0.0,0.445738,0.895163,0.739009,-0.673696,0.739009,-0.673696,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-29,6.9,11.2,13.0,80.0,30.0,20.0,94.0,99.0,989.4,987.3,8.0,8.0,8.5,7.0,1.0,1.0,-0.0,-1.0,1.0,0.0,0.445738,0.895163,0.932472,0.361242,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-09-30,5.8,12.9,8.8,43.0,19.0,22.0,100.0,82.0,992.0,994.1,8.0,8.0,7.5,11.3,1.0,1.0,-0.0,-1.0,1.0,0.0,1.0,0.0,-0.850217,-0.526432,0.092268,0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-01,6.6,13.3,4.0,50.0,31.0,30.0,99.0,75.0,1004.2,1004.8,7.0,8.0,9.5,12.8,1.0,0.0,0.5,-0.866025,1.0,0.0,0.932472,0.361242,1.0,0.0,0.445738,0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-02,7.7,18.0,0.0,74.0,46.0,43.0,71.0,60.0,1003.1,997.7,7.0,8.0,11.9,16.4,0.0,1.0,0.5,-0.866025,1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-03,6.4,10.9,38.0,67.0,30.0,43.0,99.0,78.0,995.1,994.8,8.0,8.0,6.9,10.6,1.0,1.0,0.5,-0.866025,1.0,0.0,-0.602635,-0.798017,0.932472,0.361242,0.445738,0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-04,5.8,12.5,4.2,81.0,30.0,44.0,100.0,91.0,998.7,1001.6,8.0,8.0,8.5,7.6,1.0,1.0,0.5,-0.866025,1.0,0.0,0.932472,0.361242,-0.982973,-0.18375,0.092268,0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-05,2.7,14.1,5.6,57.0,26.0,35.0,99.0,79.0,1013.6,1013.4,8.0,8.0,5.6,12.3,1.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,-0.798017,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-06,5.6,21.9,0.2,52.0,22.0,33.0,99.0,57.0,1018.2,1015.6,8.0,8.0,9.8,21.0,0.0,0.0,0.5,-0.866025,1.0,0.0,0.092268,0.995734,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-07,9.7,17.5,0.0,46.0,24.0,24.0,60.0,71.0,1013.9,1013.3,8.0,8.0,13.6,16.0,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-08,3.6,16.5,0.0,44.0,26.0,11.0,92.0,60.0,1021.3,1020.0,8.0,8.0,8.1,14.6,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,-0.602635,0.798017,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-09,7.6,17.1,0.0,96.0,31.0,61.0,75.0,66.0,1011.2,1001.7,8.0,7.0,11.3,16.3,0.0,1.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-10,6.6,12.3,2.2,69.0,24.0,44.0,82.0,71.0,1008.6,1009.2,8.0,8.0,8.7,8.4,1.0,1.0,0.5,-0.866025,1.0,0.0,0.739009,0.673696,0.445738,-0.895163,0.932472,0.361242,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-11,3.7,11.7,3.6,50.0,17.0,26.0,99.0,71.0,1016.7,1017.2,8.0,8.0,5.0,10.5,1.0,1.0,0.5,-0.866025,1.0,0.0,0.739009,0.673696,-0.850217,-0.526432,0.932472,0.361242,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-12,5.0,12.0,1.2,44.0,22.0,26.0,100.0,96.0,1017.6,1018.0,7.0,8.0,7.3,11.2,1.0,1.0,0.5,-0.866025,1.0,0.0,1.0,0.0,1.0,0.0,-0.982973,-0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-13,1.7,13.4,2.2,35.0,24.0,15.0,74.0,62.0,1024.9,1024.9,8.0,1.0,7.5,12.0,1.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,-0.273663,0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-14,0.6,17.8,0.0,39.0,9.0,28.0,71.0,39.0,1024.6,1021.5,8.0,8.0,9.9,17.0,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.982973,0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-15,7.1,20.5,0.0,70.0,35.0,46.0,82.0,42.0,1016.8,1011.2,7.0,2.0,10.5,19.7,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-16,10.5,16.2,0.0,59.0,24.0,28.0,81.0,84.0,1002.2,1000.8,8.0,8.0,11.9,13.5,0.0,1.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.982973,0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-17,5.3,14.4,9.4,46.0,20.0,30.0,99.0,56.0,1008.2,1008.4,8.0,8.0,8.1,12.9,1.0,1.0,0.5,-0.866025,1.0,0.0,-0.602635,-0.798017,1.0,0.0,0.445738,0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-18,6.8,12.5,3.8,54.0,26.0,0.0,85.0,96.0,1009.2,1010.9,1.0,8.0,8.9,6.4,1.0,1.0,0.5,-0.866025,1.0,0.0,1.0,0.0,0.445738,-0.895163,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-19,1.5,17.1,5.0,44.0,15.0,13.0,98.0,55.0,1019.6,1019.7,1.0,8.0,6.6,10.8,1.0,1.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,0.445738,-0.895163,-0.982973,0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-20,2.7,18.8,1.2,69.0,35.0,46.0,63.0,48.0,1018.0,1014.5,8.0,8.0,10.0,17.2,1.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,0.798017,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-21,9.9,11.2,0.2,78.0,24.0,17.0,88.0,99.0,1011.1,1013.3,8.0,6.0,11.1,7.0,0.0,1.0,0.5,-0.866025,1.0,0.0,-0.602635,0.798017,-0.982973,-0.18375,0.932472,0.361242,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-22,1.7,11.1,17.4,54.0,22.0,33.0,98.0,66.0,1019.2,1020.6,8.0,7.0,5.0,11.0,1.0,1.0,0.5,-0.866025,1.0,0.0,-0.850217,-0.526432,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-23,2.2,11.0,2.2,41.0,22.0,20.0,91.0,63.0,1025.8,1025.0,5.0,8.0,6.8,10.1,1.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,0.092268,-0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-24,4.3,17.1,0.0,31.0,17.0,11.0,86.0,61.0,1022.4,1018.7,7.0,8.0,6.9,15.3,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.273663,0.961826,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-25,5.9,22.0,0.2,59.0,30.0,39.0,69.0,36.0,1014.5,1010.3,8.0,8.0,12.2,20.3,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,-0.982973,-0.18375,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-26,11.2,16.4,0.0,43.0,7.0,17.0,77.0,98.0,1008.8,1012.9,8.0,7.0,13.7,13.2,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.602635,-0.798017,-0.982973,0.18375,-0.982973,-0.18375,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-27,5.9,14.3,0.2,43.0,26.0,17.0,96.0,53.0,1020.4,1019.7,3.0,1.0,8.1,13.5,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.982973,-0.18375,-0.602635,0.798017,0.092268,-0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-28,3.7,17.8,0.0,33.0,13.0,9.0,67.0,36.0,1019.1,1017.6,6.0,8.0,10.6,17.0,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,-0.961826,0.739009,0.673696,-0.602635,-0.798017,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-29,4.5,20.6,0.2,39.0,7.0,19.0,54.0,39.0,1018.0,1013.6,8.0,8.0,13.4,19.7,0.0,0.0,0.5,-0.866025,1.0,0.0,-0.273663,0.961826,0.739009,-0.673696,-0.273663,-0.961826,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-30,13.2,20.4,0.0,76.0,20.0,50.0,83.0,56.0,1001.0,1000.3,8.0,8.0,16.1,16.2,0.0,1.0,0.5,-0.866025,1.0,0.0,1.0,0.0,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-10-31,1.1,13.4,1.4,57.0,26.0,26.0,84.0,60.0,1012.7,1013.0,8.0,8.0,7.0,12.2,1.0,1.0,0.5,-0.866025,1.0,0.0,0.932472,0.361242,0.445738,-0.895163,0.092268,0.995734,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-11-01,2.5,15.1,1.2,61.0,19.0,26.0,98.0,73.0,1012.0,1010.3,8.0,8.0,8.2,13.3,1.0,1.0,0.866025,-0.5,1.0,0.0,1.0,0.0,-0.982973,-0.18375,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-11-02,4.1,13.7,3.0,41.0,24.0,19.0,85.0,70.0,1015.7,1016.3,8.0,8.0,9.3,13.3,1.0,0.0,0.866025,-0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.932472,0.361242,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-11-03,3.6,19.2,0.0,30.0,17.0,17.0,84.0,63.0,1019.0,1017.2,7.0,1.0,9.4,17.4,0.0,0.0,0.866025,-0.5,1.0,0.0,0.092268,0.995734,-0.850217,-0.526432,0.445738,0.895163,0,0,0,0,0,0,0,0,0,1,0
Ballarat,2016-11-04,5.4,23.4,0.2,65.0,28.0,39.0,74.0,35.0,1011.9,1006.5,8.0,8.0,14.1,22.9,0.0,0.0,0.866025,-0.5,1.0,0.0,0.739009,0.673696,-0.982973,-0.18375,0.445738,0.895163,0,0,0,0,0,0,0,0,0,1,0
